TimeStamp;Частота вращения РНД (Расчетная);0 - Bad, 1 - Good
12:14:04.538;7697.919;1
12:14:04.560;7702.161;1
12:14:04.582;7699.929;1
12:14:04.605;7702.377;1
12:14:04.627;7696.717;1
12:14:04.652;7696.717;1
12:14:04.675;7697.452;1
12:14:04.696;7703.242;1
12:14:04.719;7698.104;1
12:14:04.742;7694.494;1
12:14:04.765;7698.5;1
12:14:04.789;7700.695;1
12:14:04.812;7697.842;1
12:14:04.835;7697.842;1
12:14:04.857;7697.847;1
12:14:04.884;7699.436;1
12:14:04.903;7693.369;1
12:14:04.929;7700.736;1
12:14:04.950;7700.736;1
12:14:04.973;7700.839;1
12:14:04.995;7700.839;1
12:14:05.018;7703.365;1
12:14:05.041;7695.674;1
12:14:05.064;7693.749;1
12:14:05.087;7699.317;1
12:14:05.110;7699.317;1
12:14:05.133;7698.31;1
12:14:05.156;7697.976;1
12:14:05.181;7697.514;1
12:14:05.202;7697.215;1
12:14:05.225;7698.768;1
12:14:05.248;7696.573;1
12:14:05.271;7697.452;1
12:14:05.294;7697.452;1
12:14:05.318;7697.452;1
12:14:05.341;7696.476;1
12:14:05.363;7700.211;1
12:14:05.387;7697.261;1
12:14:05.411;7699.677;1
12:14:05.434;7701.863;1
12:14:05.456;7699.595;1
12:14:05.483;7698.5;1
12:14:05.502;7698.5;1
12:14:05.524;7698.51;1
12:14:05.548;7697.601;1
12:14:05.571;7700.361;1
12:14:05.596;7700.248;1
12:14:05.617;7699.296;1
12:14:05.640;7699.296;1
12:14:05.664;7693.118;1
12:14:05.686;7695.5;1
12:14:05.710;7699.461;1
12:14:05.733;7696.979;1
12:14:05.757;7698.819;1
12:14:05.777;7696.316;1
12:14:05.803;7699.584;1
12:14:05.823;7699.785;1
12:14:05.847;7700.685;1
12:14:05.870;7694.432;1
12:14:05.892;7694.432;1
12:14:05.915;7698.916;1
12:14:05.938;7696.887;1
12:14:05.961;7698.387;1
12:14:05.986;7698.803;1
12:14:06.008;7699.697;1
12:14:06.031;7699.697;1
12:14:06.056;7700.839;1
12:14:06.076;7693.734;1
12:14:06.100;7697.282;1
12:14:06.123;7696.634;1
12:14:06.146;7699.05;1
12:14:06.169;7695.515;1
12:14:06.192;7695.515;1
12:14:06.215;7696.429;1
12:14:06.238;7696.429;1
12:14:06.261;7699.965;1
12:14:06.285;7699.965;1
12:14:06.308;7699.281;1
12:14:06.331;7696.285;1
12:14:06.353;7696.938;1
12:14:06.376;7696.938;1
12:14:06.399;7699.204;1
12:14:06.422;7701.482;1
12:14:06.445;7696.881;1
12:14:06.468;7697.812;1
12:14:06.491;7699.142;1
12:14:06.514;7699.142;1
12:14:06.537;7700.813;1
12:14:06.560;7697.364;1
12:14:06.584;7697.364;1
12:14:06.606;7696.933;1
12:14:06.629;7697.154;1
12:14:06.652;7699.811;1
12:14:06.675;7694.313;1
12:14:06.699;7694.313;1
12:14:06.723;7694.313;1
12:14:06.744;7697.467;1
12:14:06.767;7697.113;1
12:14:06.792;7699.996;1
12:14:06.815;7694.38;1
12:14:06.839;7700.396;1
12:14:06.859;7702.521;1
12:14:06.887;7695.946;1
12:14:06.906;7695.946;1
12:14:06.928;7696.398;1
12:14:06.953;7700.073;1
12:14:06.976;7699.337;1
12:14:07.000;7699.456;1
12:14:07.020;7699.456;1
12:14:07.047;7699.697;1
12:14:07.066;7692.958;1
12:14:07.089;7692.958;1
12:14:07.111;7699.081;1
12:14:07.136;7695.736;1
12:14:07.159;7698.716;1
12:14:07.186;7700.495;1
12:14:07.206;7698.495;1
12:14:07.227;7698.253;1
12:14:07.250;7698.253;1
12:14:07.274;7697.744;1
12:14:07.297;7695.967;1
12:14:07.321;7695.151;1
12:14:07.343;7703.061;1
12:14:07.364;7700.026;1
12:14:07.388;7692.876;1
12:14:07.410;7692.876;1
12:14:07.436;7697.261;1
12:14:07.458;7698.397;1
12:14:07.483;7697.518;1
12:14:07.502;7696.301;1
12:14:07.525;7698.155;1
12:14:07.548;7698.937;1
12:14:07.573;7698.937;1
12:14:07.594;7699.559;1
12:14:07.617;7694.601;1
12:14:07.640;7699.996;1
12:14:07.663;7699.985;1
12:14:07.689;7699.985;1
12:14:07.709;7699.261;1
12:14:07.732;7694.313;1
12:14:07.755;7698.983;1
12:14:07.780;7698.983;1
12:14:07.803;7698.983;1
12:14:07.824;7697.986;1
12:14:07.848;7699.847;1
12:14:07.870;7698.937;1
12:14:07.895;7698.937;1
12:14:07.917;7696.336;1
12:14:07.939;7696.336;1
12:14:07.964;7697.559;1
12:14:07.989;7696.825;1
12:14:08.009;7698.768;1
12:14:08.032;7698.32;1
12:14:08.056;7696.203;1
12:14:08.079;7697.298;1
12:14:08.103;7697.298;1
12:14:08.126;7698.402;1
12:14:08.147;7695.151;1
12:14:08.169;7695.248;1
12:14:08.193;7699.204;1
12:14:08.215;7697.76;1
12:14:08.239;7698.125;1
12:14:08.264;7697.611;1
12:14:08.287;7697.611;1
12:14:08.311;7697.395;1
12:14:08.332;7698.13;1
12:14:08.355;7698.587;1
12:14:08.379;7698.587;1
12:14:08.402;7700.145;1
12:14:08.422;7701.98;1
12:14:08.447;7702.398;1
12:14:08.469;7697.025;1
12:14:08.493;7697.025;1
12:14:08.514;7702.176;1
12:14:08.540;7694.134;1
12:14:08.562;7699.343;1
12:14:08.584;7699.384;1
12:14:08.606;7700.201;1
12:14:08.629;7695.967;1
12:14:08.654;7695.967;1
12:14:08.676;7700.273;1
12:14:08.699;7699.991;1
12:14:08.723;7702.279;1
12:14:08.745;7702.789;1
12:14:08.767;7696.142;1
12:14:08.792;7696.142;1
12:14:08.813;7700.284;1
12:14:08.839;7700.516;1
12:14:08.861;7698.932;1
12:14:08.884;7696.219;1
12:14:08.907;7696.579;1
12:14:08.928;7704.307;1
12:14:08.951;7704.307;1
12:14:08.975;7700.427;1
12:14:08.998;7699.471;1
12:14:09.022;7700.752;1
12:14:09.044;7696.892;1
12:14:09.067;7701.58;1
12:14:09.091;7701.58;1
12:14:09.112;7701.559;1
12:14:09.138;7704.405;1
12:14:09.160;7698.978;1
12:14:09.182;7702.793;1
12:14:09.204;7700.829;1
12:14:09.227;7700.829;1
12:14:09.250;7699.759;1
12:14:09.275;7699.759;1
12:14:09.296;7703.37;1
12:14:09.319;7703.993;1
12:14:09.342;7703.993;1
12:14:09.365;7696.198;1
12:14:09.389;7700.448;1
12:14:09.411;7702.326;1
12:14:09.434;7702.326;1
12:14:09.457;7701.939;1
12:14:09.483;7702.737;1
12:14:09.505;7702.737;1
12:14:09.528;7704.821;1
12:14:09.550;7703.561;1
12:14:09.572;7702.958;1
12:14:09.595;7702.958;1
12:14:09.618;7700.711;1
12:14:09.642;7700.711;1
12:14:09.666;7704.543;1
12:14:09.689;7704.281;1
12:14:09.711;7699.04;1
12:14:09.733;7700.026;1
12:14:09.757;7703.19;1
12:14:09.784;7703.113;1
12:14:09.805;7703.113;1
12:14:09.826;7701.246;1
12:14:09.849;7702.722;1
12:14:09.873;7700.242;1
12:14:09.897;7703.638;1
12:14:09.917;7702.449;1
12:14:09.943;7699.785;1
12:14:09.965;7698.196;1
12:14:09.989;7701.904;1
12:14:10.010;7701.904;1
12:14:10.034;7705.079;1
12:14:10.057;7702.491;1
12:14:10.080;7698.371;1
12:14:10.101;7705.259;1
12:14:10.125;7703.458;1
12:14:10.148;7703.458;1
12:14:10.171;7702.125;1
12:14:10.193;7698.243;1
12:14:10.219;7697.652;1
12:14:10.241;7705.167;1
12:14:10.262;7701.708;1
12:14:10.287;7698.916;1
12:14:10.309;7698.916;1
12:14:10.331;7699.456;1
12:14:10.354;7700.87;1
12:14:10.380;7699.847;1
12:14:10.403;7702.146;1
12:14:10.423;7701.801;1
12:14:10.449;7698.387;1
12:14:10.470;7698.212;1
12:14:10.492;7698.212;1
12:14:10.515;7704.76;1
12:14:10.538;7705.826;1
12:14:10.561;7697.241;1
12:14:10.584;7697.241;1
12:14:10.607;7702.367;1
12:14:10.630;7701.456;1
12:14:10.653;7702.68;1
12:14:10.676;7702.68;1
12:14:10.699;7702.68;1
12:14:10.722;7699.163;1
12:14:10.745;7699.163;1
12:14:10.768;7701.765;1
12:14:10.792;7700.392;1
12:14:10.814;7700.392;1
12:14:10.837;7700.392;1
12:14:10.860;7698.223;1
12:14:10.885;7698.223;1
12:14:10.908;7699.364;1
12:14:10.931;7702.989;1
12:14:10.952;7699.816;1
12:14:10.975;7695.407;1
12:14:10.999;7700.413;1
12:14:11.022;7700.413;1
12:14:11.045;7699.878;1
12:14:11.068;7697.343;1
12:14:11.091;7699.173;1
12:14:11.115;7698.171;1
12:14:11.136;7696.953;1
12:14:11.160;7698.233;1
12:14:11.186;7699.05;1
12:14:11.205;7699.05;1
12:14:11.229;7699.42;1
12:14:11.252;7698.906;1
12:14:11.275;7701.276;1
12:14:11.297;7700.818;1
12:14:11.321;7698.5;1
12:14:11.346;7703.627;1
12:14:11.366;7701.801;1
12:14:11.389;7701.801;1
12:14:11.412;7694.283;1
12:14:11.435;7697.569;1
12:14:11.460;7699.605;1
12:14:11.486;7697.837;1
12:14:11.507;7697.837;1
12:14:11.527;7697.929;1
12:14:11.551;7698.583;1
12:14:11.573;7694.986;1
12:14:11.596;7701.369;1
12:14:11.620;7698.572;1
12:14:11.645;7696.234;1
12:14:11.666;7696.568;1
12:14:11.688;7696.568;1
12:14:11.712;7699.625;1
12:14:11.735;7701.678;1
12:14:11.757;7694.052;1
12:14:11.784;7698.392;1
12:14:11.803;7700.958;1
12:14:11.826;7700.958;1
12:14:11.850;7696.871;1
12:14:11.874;7699.749;1
12:14:11.897;7695.926;1
12:14:11.921;7700.032;1
12:14:11.943;7700.386;1
12:14:11.966;7700.355;1
12:14:11.987;7698.141;1
12:14:12.012;7698.141;1
12:14:12.035;7698.315;1
12:14:12.057;7701.04;1
12:14:12.081;7696.336;1
12:14:12.104;7700.057;1
12:14:12.125;7695.305;1
12:14:12.148;7695.305;1
12:14:12.172;7697.611;1
12:14:12.197;7699.395;1
12:14:12.219;7700.16;1
12:14:12.241;7700.31;1
12:14:12.263;7697.323;1
12:14:12.288;7700.129;1
12:14:12.309;7700.129;1
12:14:12.333;7699.193;1
12:14:12.355;7698.834;1
12:14:12.383;7700.973;1
12:14:12.401;7700.382;1
12:14:12.425;7699.492;1
12:14:12.448;7699.492;1
12:14:12.471;7700.104;1
12:14:12.494;7696.63;1
12:14:12.518;7701.729;1
12:14:12.540;7701.379;1
12:14:12.565;7700.417;1
12:14:12.585;7697.771;1
12:14:12.608;7697.771;1
12:14:12.632;7701.528;1
12:14:12.654;7699.872;1
12:14:12.680;7699.337;1
12:14:12.704;7699.615;1
12:14:12.725;7698.88;1
12:14:12.747;7698.88;1
12:14:12.771;7697.569;1
12:14:12.793;7698.469;1
12:14:12.817;7700.495;1
12:14:12.840;7702.886;1
12:14:12.865;7700.484;1
12:14:12.885;7700.484;1
12:14:12.909;7702.347;1
12:14:12.931;7696.778;1
12:14:12.957;7702.264;1
12:14:12.979;7699.6;1
12:14:13.003;7706.284;1
12:14:13.025;7699.898;1
12:14:13.047;7699.898;1
12:14:13.070;7701.528;1
12:14:13.094;7695.479;1
12:14:13.118;7696.08;1
12:14:13.140;7704.008;1
12:14:13.161;7697;1
12:14:13.186;7704.158;1
12:14:13.209;7704.158;1
12:14:13.232;7701.122;1
12:14:13.256;7700.808;1
12:14:13.278;7698.973;1
12:14:13.301;7701.631;1
12:14:13.325;7702.583;1
12:14:13.346;7698.315;1
12:14:13.368;7699.734;1
12:14:13.391;7699.734;1
12:14:13.414;7698.171;1
12:14:13.437;7702.938;1
12:14:13.463;7700.818;1
12:14:13.484;7696.295;1
12:14:13.508;7699.595;1
12:14:13.530;7699.595;1
12:14:13.554;7699.035;1
12:14:13.577;7700.767;1
12:14:13.598;7698.495;1
12:14:13.622;7700.798;1
12:14:13.645;7697.699;1
12:14:13.667;7704.43;1
12:14:13.690;7704.43;1
12:14:13.714;7702.943;1
12:14:13.737;7695.813;1
12:14:13.759;7700.366;1
12:14:13.783;7696.805;1
12:14:13.804;7695.402;1
12:14:13.828;7699.487;1
12:14:13.850;7699.487;1
12:14:13.873;7698.422;1
12:14:13.898;7699.189;1
12:14:13.922;7700.551;1
12:14:13.944;7700.721;1
12:14:13.967;7698.367;1
12:14:13.990;7696.979;1
12:14:14.011;7696.979;1
12:14:14.037;7699.471;1
12:14:14.059;7700.057;1
12:14:14.083;7702.367;1
12:14:14.103;7702.336;1
12:14:14.126;7702.336;1
12:14:14.149;7699.019;1
12:14:14.173;7699.019;1
12:14:14.195;7699.173;1
12:14:14.218;7701.194;1
12:14:14.241;7701.194;1
12:14:14.264;7698.613;1
12:14:14.287;7698.613;1
12:14:14.310;7698.371;1
12:14:14.333;7698.371;1
12:14:14.356;7700.711;1
12:14:14.382;7700.711;1
12:14:14.404;7697.189;1
12:14:14.425;7700.104;1
12:14:14.449;7700.088;1
12:14:14.471;7697.929;1
12:14:14.494;7696.414;1
12:14:14.518;7698.669;1
12:14:14.543;7698.669;1
12:14:14.566;7699.055;1
12:14:14.586;7698.613;1
12:14:14.610;7695.433;1
12:14:14.633;7700.654;1
12:14:14.655;7698.155;1
12:14:14.680;7697.092;1
12:14:14.704;7694.093;1
12:14:14.724;7694.093;1
12:14:14.748;7699.276;1
12:14:14.770;7698.603;1
12:14:14.796;7699.266;1
12:14:14.816;7699.313;1
12:14:14.841;7695.151;1
12:14:14.865;7695.151;1
12:14:14.888;7699.631;1
12:14:14.909;7698.839;1
12:14:14.931;7700.685;1
12:14:14.957;7701.904;1
12:14:14.980;7696.234;1
12:14:15.003;7704.044;1
12:14:15.026;7704.044;1
12:14:15.046;7695.597;1
12:14:15.070;7694.18;1
12:14:15.094;7699.543;1
12:14:15.117;7702.141;1
12:14:15.141;7700.829;1
12:14:15.162;7700.829;1
12:14:15.186;7700.762;1
12:14:15.208;7700.325;1
12:14:15.232;7702.402;1
12:14:15.254;7693.651;1
12:14:15.278;7700.674;1
12:14:15.301;7700.674;1
12:14:15.325;7698.788;1
12:14:15.345;7703.442;1
12:14:15.369;7702.258;1
12:14:15.392;7695.618;1
12:14:15.414;7697.302;1
12:14:15.437;7697.919;1
12:14:15.461;7701.595;1
12:14:15.485;7701.595;1
12:14:15.507;7698.418;1
12:14:15.530;7698.721;1
12:14:15.553;7699.795;1
12:14:15.575;7697.667;1
12:14:15.600;7699.621;1
12:14:15.622;7696.049;1
12:14:15.644;7696.049;1
12:14:15.667;7699.337;1
12:14:15.690;7700.469;1
12:14:15.715;7703.185;1
12:14:15.738;7703.623;1
12:14:15.762;7697.771;1
12:14:15.784;7700.258;1
12:14:15.806;7700.258;1
12:14:15.829;7700.187;1
12:14:15.851;7697.765;1
12:14:15.875;7697.339;1
12:14:15.897;7699.127;1
12:14:15.921;7698.104;1
12:14:15.946;7701.225;1
12:14:15.967;7701.225;1
12:14:15.991;7702.269;1
12:14:16.013;7700.756;1
12:14:16.038;7693.877;1
12:14:16.058;7699.014;1
12:14:16.086;7699.106;1
12:14:16.107;7699.106;1
12:14:16.127;7698.299;1
12:14:16.151;7699.22;1
12:14:16.173;7696.712;1
12:14:16.198;7700.258;1
12:14:16.220;7698.607;1
12:14:16.245;7698.607;1
12:14:16.265;7700.135;1
12:14:16.289;7702.372;1
12:14:16.312;7701.102;1
12:14:16.335;7700.207;1
12:14:16.360;7697.159;1
12:14:16.383;7695.284;1
12:14:16.404;7695.284;1
12:14:16.427;7701.333;1
12:14:16.450;7701.616;1
12:14:16.473;7696.645;1
12:14:16.497;7697.765;1
12:14:16.520;7694.976;1
12:14:16.542;7694.976;1
12:14:16.564;7696.825;1
12:14:16.587;7698.449;1
12:14:16.610;7699.168;1
12:14:16.634;7699.168;1
12:14:16.657;7698.114;1
12:14:16.683;7698.114;1
12:14:16.704;7698.669;1
12:14:16.725;7697.74;1
12:14:16.749;7695.885;1
12:14:16.771;7697.703;1
12:14:16.795;7697.703;1
12:14:16.819;7696.902;1
12:14:16.840;7696.902;1
12:14:16.863;7698.114;1
12:14:16.888;7701.086;1
12:14:16.909;7701.086;1
12:14:16.933;7694.74;1
12:14:16.955;7699.697;1
12:14:16.981;7699.466;1
12:14:17.001;7699.466;1
12:14:17.025;7700.413;1
12:14:17.048;7702.032;1
12:14:17.070;7699.837;1
12:14:17.094;7696.614;1
12:14:17.117;7698.546;1
12:14:17.139;7698.546;1
12:14:17.162;7696.922;1
12:14:17.186;7696.922;1
12:14:17.208;7698.068;1
12:14:17.231;7696.219;1
12:14:17.254;7697.349;1
12:14:17.277;7697.045;1
12:14:17.300;7697.045;1
12:14:17.323;7701.781;1
12:14:17.346;7696.336;1
12:14:17.369;7697.873;1
12:14:17.392;7697.873;1
12:14:17.415;7698.628;1
12:14:17.438;7699.97;1
12:14:17.461;7696.83;1
12:14:17.485;7700.14;1
12:14:17.508;7694.237;1
12:14:17.532;7701.651;1
12:14:17.553;7701.651;1
12:14:17.579;7700.659;1
12:14:17.601;7695.202;1
12:14:17.624;7701.199;1
12:14:17.646;7695.264;1
12:14:17.668;7700.073;1
12:14:17.691;7700.073;1
12:14:17.714;7696.938;1
12:14:17.737;7698.998;1
12:14:17.762;7700.618;1
12:14:17.784;7699.868;1
12:14:17.806;7700.839;1
12:14:17.830;7695.351;1
12:14:17.854;7695.351;1
12:14:17.878;7697.343;1
12:14:17.899;7700.34;1
12:14:17.922;7698.978;1
12:14:17.947;7698.572;1
12:14:17.968;7697.534;1
12:14:17.990;7697.534;1
12:14:18.015;7699.138;1
12:14:18.038;7699.091;1
12:14:18.060;7696.521;1
12:14:18.083;7698.87;1
12:14:18.105;7696.373;1
12:14:18.129;7696.383;1
12:14:18.151;7696.383;1
12:14:18.174;7697.21;1
12:14:18.198;7698.274;1
12:14:18.223;7695.192;1
12:14:18.244;7701.055;1
12:14:18.267;7700.756;1
12:14:18.290;7700.756;1
12:14:18.314;7694.853;1
12:14:18.337;7702.228;1
12:14:18.358;7693.641;1
12:14:18.386;7699.903;1
12:14:18.404;7699.122;1
12:14:18.428;7693.169;1
12:14:18.451;7693.169;1
12:14:18.474;7698.737;1
12:14:18.496;7698.094;1
12:14:18.519;7699.065;1
12:14:18.542;7699.563;1
12:14:18.566;7700.104;1
12:14:18.588;7692.194;1
12:14:18.611;7692.194;1
12:14:18.634;7699.811;1
12:14:18.657;7700.546;1
12:14:18.682;7695.566;1
12:14:18.704;7695.623;1
12:14:18.727;7695.13;1
12:14:18.750;7697.549;1
12:14:18.773;7697.549;1
12:14:18.797;7698.223;1
12:14:18.820;7698.31;1
12:14:18.843;7693.354;1
12:14:18.865;7693.718;1
12:14:18.887;7699.035;1
12:14:18.910;7696.162;1
12:14:18.934;7696.162;1
12:14:18.958;7701.446;1
12:14:18.981;7695.962;1
12:14:19.005;7699.193;1
12:14:19.025;7694.134;1
12:14:19.049;7694.134;1
12:14:19.072;7695.782;1
12:14:19.097;7698.531;1
12:14:19.120;7696.881;1
12:14:19.142;7695.12;1
12:14:19.164;7698.212;1
12:14:19.187;7698.772;1
12:14:19.210;7698.772;1
12:14:19.234;7695.849;1
12:14:19.256;7693.744;1
12:14:19.283;7699.199;1
12:14:19.302;7697.832;1
12:14:19.327;7696.183;1
12:14:19.349;7696.948;1
12:14:19.372;7696.948;1
12:14:19.395;7699.677;1
12:14:19.419;7699.508;1
12:14:19.441;7692.086;1
12:14:19.464;7696.722;1
12:14:19.489;7692.594;1
12:14:19.509;7698.027;1
12:14:19.533;7698.027;1
12:14:19.555;7698.294;1
12:14:19.578;7695.792;1
12:14:19.604;7694.36;1
12:14:19.624;7694.549;1
12:14:19.650;7695.854;1
12:14:19.670;7693.631;1
12:14:19.695;7693.631;1
12:14:19.717;7697.467;1
12:14:19.740;7694.729;1
12:14:19.765;7695.998;1
12:14:19.785;7694.939;1
12:14:19.808;7694.925;1
12:14:19.831;7694.925;1
12:14:19.855;7696.819;1
12:14:19.877;7694.268;1
12:14:19.902;7696.86;1
12:14:19.925;7694.283;1
12:14:19.948;7695.438;1
12:14:19.971;7694.303;1
12:14:19.993;7694.303;1
12:14:20.017;7695.387;1
12:14:20.040;7698.449;1
12:14:20.063;7699.193;1
12:14:20.087;7697.575;1
12:14:20.110;7697.98;1
12:14:20.131;7697.98;1
12:14:20.155;7694.247;1
12:14:20.177;7701.806;1
12:14:20.201;7696.394;1
12:14:20.225;7690.085;1
12:14:20.248;7697.97;1
12:14:20.267;7697.441;1
12:14:20.291;7697.441;1
12:14:20.315;7695.202;1
12:14:20.336;7696.265;1
12:14:20.359;7700.845;1
12:14:20.385;7695.289;1
12:14:20.406;7695.289;1
12:14:20.428;7692.276;1
12:14:20.451;7694.945;1
12:14:20.474;7695.566;1
12:14:20.497;7694.781;1
12:14:20.522;7694.781;1
12:14:20.544;7696.912;1
12:14:20.567;7696.055;1
12:14:20.591;7701.034;1
12:14:20.614;7692.369;1
12:14:20.635;7693.851;1
12:14:20.660;7694.878;1
12:14:20.686;7694.488;1
12:14:20.706;7694.488;1
12:14:20.728;7694.874;1
12:14:20.751;7698.027;1
12:14:20.774;7699.97;1
12:14:20.796;7699.348;1
12:14:20.820;7690.85;1
12:14:20.843;7696.707;1
12:14:20.866;7698.562;1
12:14:20.889;7698.562;1
12:14:20.911;7697.662;1
12:14:20.934;7699.337;1
12:14:20.960;7696.979;1
12:14:20.982;7697.107;1
12:14:21.004;7697.565;1
12:14:21.026;7697.565;1
12:14:21.050;7693.138;1
12:14:21.073;7692.748;1
12:14:21.098;7698.834;1
12:14:21.118;7701.266;1
12:14:21.141;7693.964;1
12:14:21.166;7696.819;1
12:14:21.188;7696.819;1
12:14:21.211;7695.51;1
12:14:21.234;7694.986;1
12:14:21.256;7695.438;1
12:14:21.283;7695.905;1
12:14:21.303;7694.447;1
12:14:21.328;7698.624;1
12:14:21.348;7698.624;1
12:14:21.372;7696.254;1
12:14:21.396;7693.498;1
12:14:21.418;7694.442;1
12:14:21.443;7697.59;1
12:14:21.464;7697.754;1
12:14:21.487;7694.016;1
12:14:21.510;7694.016;1
12:14:21.533;7698.659;1
12:14:21.557;7695.726;1
12:14:21.581;7700.396;1
12:14:21.603;7699.292;1
12:14:21.627;7698.947;1
12:14:21.647;7700.587;1
12:14:21.671;7700.587;1
12:14:21.693;7695.34;1
12:14:21.716;7698.094;1
12:14:21.739;7693.123;1
12:14:21.764;7700.197;1
12:14:21.786;7700.752;1
12:14:21.808;7692.707;1
12:14:21.832;7692.707;1
12:14:21.856;7695.525;1
12:14:21.879;7697.719;1
12:14:21.900;7691.496;1
12:14:21.925;7694.385;1
12:14:21.946;7696.702;1
12:14:21.970;7696.702;1
12:14:21.993;7698.135;1
12:14:22.017;7697.976;1
12:14:22.040;7696.717;1
12:14:22.064;7697.812;1
12:14:22.085;7697.785;1
12:14:22.108;7695.87;1
12:14:22.130;7695.87;1
12:14:22.153;7699.327;1
12:14:22.176;7698.007;1
12:14:22.200;7697.549;1
12:14:22.225;7700.201;1
12:14:22.248;7698.613;1
12:14:22.269;7698.114;1
12:14:22.292;7698.114;1
12:14:22.314;7698.114;1
12:14:22.337;7697.076;1
12:14:22.363;7698.325;1
12:14:22.386;7698.145;1
12:14:22.406;7698.027;1
12:14:22.431;7698.027;1
12:14:22.453;7697.878;1
12:14:22.477;7700.222;1
12:14:22.499;7692.717;1
12:14:22.523;7697.76;1
12:14:22.547;7696.219;1
12:14:22.567;7697.2;1
12:14:22.590;7697.359;1
12:14:22.614;7697.359;1
12:14:22.637;7695.875;1
12:14:22.660;7694.997;1
12:14:22.683;7696.08;1
12:14:22.706;7694.925;1
12:14:22.729;7696.717;1
12:14:22.752;7696.717;1
12:14:22.775;7696.917;1
12:14:22.800;7695.556;1
12:14:22.820;7695.422;1
12:14:22.846;7696.732;1
12:14:22.869;7701.868;1
12:14:22.889;7700.999;1
12:14:22.914;7700.999;1
12:14:22.938;7698.176;1
12:14:22.959;7696.604;1
12:14:22.983;7693.205;1
12:14:23.005;7700.32;1
12:14:23.027;7700.32;1
12:14:23.050;7694.155;1
12:14:23.073;7696.46;1
12:14:23.097;7693.913;1
12:14:23.119;7693.913;1
12:14:23.143;7699.646;1
12:14:23.165;7699.646;1
12:14:23.189;7699.703;1
12:14:23.211;7692.707;1
12:14:23.234;7698.829;1
12:14:23.257;7698.829;1
12:14:23.282;7698.829;1
12:14:23.305;7692.831;1
12:14:23.328;7700.176;1
12:14:23.350;7694.622;1
12:14:23.372;7698.685;1
12:14:23.396;7698.685;1
12:14:23.418;7698.336;1
12:14:23.441;7692.722;1
12:14:23.464;7695.854;1
12:14:23.487;7695.438;1
12:14:23.510;7697.919;1
12:14:23.533;7699.985;1
12:14:23.556;7699.985;1
12:14:23.580;7697.699;1
12:14:23.605;7691.891;1
12:14:23.625;7698.788;1
12:14:23.650;7694.262;1
12:14:23.672;7694.262;1
12:14:23.696;7696.48;1
12:14:23.717;7693.908;1
12:14:23.742;7695.993;1
12:14:23.765;7694.452;1
12:14:23.788;7695.875;1
12:14:23.809;7696.234;1
12:14:23.833;7696.234;1
12:14:23.858;7697;1
12:14:23.880;7695.577;1
12:14:23.902;7697.801;1
12:14:23.924;7698.243;1
12:14:23.949;7698.367;1
12:14:23.970;7697.801;1
12:14:23.994;7697.801;1
12:14:24.018;7697.416;1
12:14:24.040;7696.065;1
12:14:24.063;7695.572;1
12:14:24.085;7696.404;1
12:14:24.110;7693.241;1
12:14:24.132;7693.241;1
12:14:24.155;7697.22;1
12:14:24.179;7694.637;1
12:14:24.200;7692.789;1
12:14:24.226;7697.929;1
12:14:24.248;7697.801;1
12:14:24.269;7697.549;1
12:14:24.294;7697.549;1
12:14:24.316;7697.775;1
12:14:24.338;7690.204;1
12:14:24.363;7696.593;1
12:14:24.387;7696.645;1
12:14:24.407;7695.572;1
12:14:24.431;7695.572;1
12:14:24.454;7697.503;1
12:14:24.477;7691.747;1
12:14:24.500;7694.087;1
12:14:24.523;7694.812;1
12:14:24.547;7698.803;1
12:14:24.569;7698.803;1
12:14:24.592;7692.964;1
12:14:24.616;7699.019;1
12:14:24.637;7697.493;1
12:14:24.661;7692.799;1
12:14:24.684;7695.864;1
12:14:24.709;7695.792;1
12:14:24.729;7695.792;1
12:14:24.753;7696.732;1
12:14:24.776;7694.806;1
12:14:24.799;7696.188;1
12:14:24.822;7698.083;1
12:14:24.845;7698.978;1
12:14:24.867;7692.348;1
12:14:24.890;7698.083;1
12:14:24.915;7698.083;1
12:14:24.938;7698.377;1
12:14:24.960;7691.85;1
12:14:24.986;7693.287;1
12:14:25.006;7693.364;1
12:14:25.029;7697.452;1
12:14:25.053;7697.452;1
12:14:25.074;7696.373;1
12:14:25.099;7696.116;1
12:14:25.121;7701.009;1
12:14:25.145;7697.277;1
12:14:25.166;7695.993;1
12:14:25.190;7695.993;1
12:14:25.214;7690.234;1
12:14:25.237;7699.677;1
12:14:25.258;7693.292;1
12:14:25.283;7697.457;1
12:14:25.305;7697.915;1
12:14:25.330;7697.915;1
12:14:25.351;7697.025;1
12:14:25.373;7695.449;1
12:14:25.398;7692.558;1
12:14:25.420;7697;1
12:14:25.443;7694.504;1
12:14:25.465;7696.239;1
12:14:25.488;7697.329;1
12:14:25.512;7697.329;1
12:14:25.535;7691.45;1
12:14:25.557;7698.083;1
12:14:25.585;7694.329;1
12:14:25.604;7694.103;1
12:14:25.628;7694.103;1
12:14:25.649;7697.498;1
12:14:25.672;7699.549;1
12:14:25.695;7692.907;1
12:14:25.720;7698.531;1
12:14:25.742;7698.5;1
12:14:25.765;7698.5;1
12:14:25.789;7697.919;1
12:14:25.810;7691.804;1
12:14:25.833;7695.433;1
12:14:25.857;7695.202;1
12:14:25.884;7700.613;1
12:14:25.905;7700.613;1
12:14:25.927;7699.816;1
