TimeStamp;Температура газов за ТНД максимальная (Расчетная);0 - Bad, 1 - Good
12:13:45.515;587.876;1
12:13:45.538;587.901;1
12:13:45.560;587.901;1
12:13:45.584;587.901;1
12:13:45.609;587.926;1
12:13:45.629;587.864;1
12:13:45.654;587.864;1
12:13:45.677;587.864;1
12:13:45.698;587.839;1
12:13:45.723;587.864;1
12:13:45.746;587.864;1
12:13:45.768;587.864;1
12:13:45.790;587.864;1
12:13:45.814;587.864;1
12:13:45.838;587.901;1
12:13:45.859;587.914;1
12:13:45.884;587.914;1
12:13:45.905;587.914;1
12:13:45.929;587.914;1
12:13:45.951;587.914;1
12:13:45.975;587.914;1
12:13:45.997;587.914;1
12:13:46.021;587.914;1
12:13:46.044;587.914;1
12:13:46.066;587.914;1
12:13:46.090;587.989;1
12:13:46.113;587.989;1
12:13:46.136;587.989;1
12:13:46.158;587.989;1
12:13:46.181;587.989;1
12:13:46.206;587.976;1
12:13:46.228;587.964;1
12:13:46.251;587.964;1
12:13:46.273;587.964;1
12:13:46.296;588.064;1
12:13:46.319;588.064;1
12:13:46.342;588.064;1
12:13:46.367;588.064;1
12:13:46.391;588.064;1
12:13:46.413;588.064;1
12:13:46.435;588.064;1
12:13:46.460;588.064;1
12:13:46.483;588.064;1
12:13:46.505;588.064;1
12:13:46.528;588.064;1
12:13:46.551;588.064;1
12:13:46.575;588.064;1
12:13:46.597;588.064;1
12:13:46.620;588.064;1
12:13:46.643;588.064;1
12:13:46.665;588.064;1
12:13:46.689;588.026;1
12:13:46.712;588.026;1
12:13:46.734;587.989;1
12:13:46.758;587.989;1
12:13:46.783;587.989;1
12:13:46.803;588.001;1
12:13:46.827;587.964;1
12:13:46.849;587.964;1
12:13:46.872;587.964;1
12:13:46.896;587.964;1
12:13:46.921;587.914;1
12:13:46.944;587.914;1
12:13:46.964;587.914;1
12:13:46.990;587.914;1
12:13:47.011;587.914;1
12:13:47.034;587.951;1
12:13:47.056;587.939;1
12:13:47.081;587.939;1
12:13:47.102;587.939;1
12:13:47.127;587.939;1
12:13:47.148;587.939;1
12:13:47.173;587.939;1
12:13:47.195;587.939;1
12:13:47.217;587.939;1
12:13:47.243;587.939;1
12:13:47.264;587.939;1
12:13:47.288;587.901;1
12:13:47.309;587.901;1
12:13:47.334;587.926;1
12:13:47.355;587.926;1
12:13:47.377;587.926;1
12:13:47.403;587.939;1
12:13:47.425;587.939;1
12:13:47.449;587.926;1
12:13:47.470;587.926;1
12:13:47.493;587.926;1
12:13:47.517;587.989;1
12:13:47.539;587.989;1
12:13:47.564;587.989;1
12:13:47.584;587.989;1
12:13:47.608;587.964;1
12:13:47.631;587.976;1
12:13:47.655;587.976;1
12:13:47.679;587.976;1
12:13:47.700;587.976;1
12:13:47.724;587.976;1
12:13:47.747;587.976;1
12:13:47.770;587.976;1
12:13:47.791;587.976;1
12:13:47.817;587.976;1
12:13:47.839;587.976;1
12:13:47.862;587.976;1
12:13:47.885;588.001;1
12:13:47.907;588.001;1
12:13:47.930;588.001;1
12:13:47.952;588.001;1
12:13:47.975;588.001;1
12:13:47.998;588.001;1
12:13:48.022;588.001;1
12:13:48.047;588.014;1
12:13:48.067;588.014;1
12:13:48.091;588.014;1
12:13:48.114;587.939;1
12:13:48.137;587.939;1
12:13:48.159;587.939;1
12:13:48.182;587.939;1
12:13:48.208;587.889;1
12:13:48.230;587.876;1
12:13:48.252;587.876;1
12:13:48.275;587.876;1
12:13:48.298;587.876;1
12:13:48.322;587.876;1
12:13:48.345;587.876;1
12:13:48.366;587.876;1
12:13:48.390;587.876;1
12:13:48.413;587.876;1
12:13:48.438;587.876;1
12:13:48.459;587.876;1
12:13:48.483;587.876;1
12:13:48.505;587.876;1
12:13:48.527;587.876;1
12:13:48.552;587.876;1
12:13:48.574;587.876;1
12:13:48.596;587.876;1
12:13:48.622;587.826;1
12:13:48.644;587.826;1
12:13:48.666;587.826;1
12:13:48.689;587.826;1
12:13:48.713;587.851;1
12:13:48.736;587.851;1
12:13:48.757;587.851;1
12:13:48.785;587.851;1
12:13:48.804;587.851;1
12:13:48.827;587.789;1
12:13:48.851;587.789;1
12:13:48.872;587.789;1
12:13:48.896;587.789;1
12:13:48.919;587.789;1
12:13:48.942;587.789;1
12:13:48.964;587.789;1
12:13:48.988;587.789;1
12:13:49.010;587.789;1
12:13:49.033;587.789;1
12:13:49.056;587.789;1
12:13:49.082;587.789;1
12:13:49.102;587.789;1
12:13:49.126;587.751;1
12:13:49.149;587.751;1
12:13:49.171;587.751;1
12:13:49.195;587.751;1
12:13:49.217;587.701;1
12:13:49.240;587.751;1
12:13:49.263;587.751;1
12:13:49.286;587.751;1
12:13:49.309;587.764;1
12:13:49.332;587.751;1
12:13:49.355;587.751;1
12:13:49.381;587.751;1
12:13:49.401;587.751;1
12:13:49.424;587.751;1
12:13:49.447;587.751;1
12:13:49.471;587.751;1
12:13:49.493;587.751;1
12:13:49.516;587.751;1
12:13:49.539;587.751;1
12:13:49.562;587.751;1
12:13:49.586;587.751;1
12:13:49.608;587.751;1
12:13:49.631;587.751;1
12:13:49.654;587.751;1
12:13:49.677;587.751;1
12:13:49.700;587.726;1
12:13:49.723;587.726;1
12:13:49.749;587.726;1
12:13:49.769;587.726;1
12:13:49.793;587.726;1
12:13:49.815;587.764;1
12:13:49.841;587.701;1
12:13:49.863;587.701;1
12:13:49.885;587.726;1
12:13:49.907;587.689;1
12:13:49.931;587.689;1
12:13:49.954;587.689;1
12:13:49.977;587.689;1
12:13:50.000;587.714;1
12:13:50.023;587.714;1
12:13:50.048;587.739;1
12:13:50.068;587.739;1
12:13:50.093;587.739;1
12:13:50.114;587.739;1
12:13:50.140;587.739;1
12:13:50.162;587.739;1
12:13:50.186;587.739;1
12:13:50.206;587.739;1
12:13:50.232;587.739;1
12:13:50.254;587.739;1
12:13:50.278;587.739;1
12:13:50.299;587.701;1
12:13:50.322;587.689;1
12:13:50.344;587.689;1
12:13:50.368;587.689;1
12:13:50.391;587.689;1
12:13:50.415;587.689;1
12:13:50.437;587.701;1
12:13:50.460;587.701;1
12:13:50.486;587.664;1
12:13:50.507;587.651;1
12:13:50.529;587.651;1
12:13:50.553;587.651;1
12:13:50.575;587.651;1
12:13:50.597;587.626;1
12:13:50.623;587.626;1
12:13:50.645;587.614;1
12:13:50.666;587.614;1
12:13:50.689;587.614;1
12:13:50.713;587.614;1
12:13:50.736;587.614;1
12:13:50.761;587.614;1
12:13:50.784;587.614;1
12:13:50.804;587.614;1
12:13:50.828;587.614;1
12:13:50.852;587.614;1
12:13:50.875;587.614;1
12:13:50.899;587.539;1
12:13:50.919;587.564;1
12:13:50.945;587.564;1
12:13:50.967;587.564;1
12:13:50.989;587.564;1
12:13:51.013;587.564;1
12:13:51.034;587.639;1
12:13:51.057;587.651;1
12:13:51.083;587.639;1
12:13:51.104;587.676;1
12:13:51.126;587.676;1
12:13:51.149;587.676;1
12:13:51.172;587.676;1
12:13:51.196;587.676;1
12:13:51.221;587.676;1
12:13:51.244;587.614;1
12:13:51.264;587.614;1
12:13:51.287;587.614;1
12:13:51.311;587.614;1
12:13:51.334;587.614;1
12:13:51.359;587.614;1
12:13:51.384;587.614;1
12:13:51.405;587.614;1
12:13:51.428;587.614;1
12:13:51.448;587.614;1
12:13:51.472;587.614;1
12:13:51.495;587.726;1
12:13:51.519;587.701;1
12:13:51.542;587.701;1
12:13:51.564;587.701;1
12:13:51.588;587.701;1
12:13:51.610;587.701;1
12:13:51.632;587.701;1
12:13:51.655;587.664;1
12:13:51.680;587.664;1
12:13:51.701;587.701;1
12:13:51.725;587.701;1
12:13:51.747;587.701;1
12:13:51.770;587.701;1
12:13:51.794;587.701;1
12:13:51.817;587.701;1
12:13:51.840;587.689;1
12:13:51.862;587.689;1
12:13:51.888;587.714;1
12:13:51.908;587.714;1
12:13:51.931;587.714;1
12:13:51.956;587.714;1
12:13:51.977;587.714;1
12:13:52.002;587.714;1
12:13:52.023;587.714;1
12:13:52.047;587.714;1
12:13:52.069;587.714;1
12:13:52.092;587.714;1
12:13:52.115;587.714;1
12:13:52.138;587.714;1
12:13:52.161;587.714;1
12:13:52.184;587.714;1
12:13:52.207;587.714;1
12:13:52.230;587.714;1
12:13:52.253;587.764;1
12:13:52.276;587.764;1
12:13:52.299;587.764;1
12:13:52.322;587.726;1
12:13:52.345;587.726;1
12:13:52.370;587.726;1
12:13:52.391;587.726;1
12:13:52.417;587.726;1
12:13:52.437;587.701;1
12:13:52.462;587.664;1
12:13:52.488;587.664;1
12:13:52.508;587.664;1
12:13:52.530;587.664;1
12:13:52.552;587.664;1
12:13:52.576;587.664;1
12:13:52.600;587.664;1
12:13:52.621;587.664;1
12:13:52.646;587.664;1
12:13:52.667;587.664;1
12:13:52.691;587.664;1
12:13:52.715;587.639;1
12:13:52.739;587.639;1
12:13:52.762;587.639;1
12:13:52.783;587.639;1
12:13:52.806;587.639;1
12:13:52.829;587.639;1
12:13:52.851;587.639;1
12:13:52.875;587.614;1
12:13:52.898;587.589;1
12:13:52.921;587.539;1
12:13:52.944;587.539;1
12:13:52.967;587.539;1
12:13:52.991;587.539;1
12:13:53.013;587.539;1
12:13:53.036;587.539;1
12:13:53.060;587.563;1
12:13:53.085;587.563;1
12:13:53.105;587.563;1
12:13:53.131;587.563;1
12:13:53.152;587.563;1
12:13:53.175;587.563;1
12:13:53.197;587.563;1
12:13:53.220;587.563;1
12:13:53.243;587.563;1
12:13:53.266;587.563;1
12:13:53.289;587.563;1
12:13:53.312;587.601;1
12:13:53.335;587.601;1
12:13:53.358;587.601;1
12:13:53.384;587.601;1
12:13:53.405;587.601;1
12:13:53.428;587.601;1
12:13:53.450;587.576;1
12:13:53.473;587.601;1
12:13:53.496;587.601;1
12:13:53.519;587.651;1
12:13:53.542;587.651;1
12:13:53.565;587.651;1
12:13:53.589;587.651;1
12:13:53.611;587.676;1
12:13:53.634;587.651;1
12:13:53.657;587.651;1
12:13:53.682;587.651;1
12:13:53.703;587.651;1
12:13:53.729;587.651;1
12:13:53.749;587.651;1
12:13:53.772;587.651;1
12:13:53.795;587.651;1
12:13:53.818;587.651;1
12:13:53.841;587.651;1
12:13:53.866;587.651;1
12:13:53.887;587.664;1
12:13:53.910;587.664;1
12:13:53.933;587.664;1
12:13:53.955;587.664;1
12:13:53.980;587.664;1
12:13:54.001;587.664;1
12:13:54.024;587.651;1
12:13:54.047;587.601;1
12:13:54.070;587.601;1
12:13:54.093;587.589;1
12:13:54.116;587.589;1
12:13:54.142;587.589;1
12:13:54.164;587.589;1
12:13:54.185;587.589;1
12:13:54.208;587.589;1
12:13:54.231;587.601;1
12:13:54.254;587.601;1
12:13:54.279;587.601;1
12:13:54.300;587.601;1
12:13:54.323;587.601;1
12:13:54.346;587.601;1
12:13:54.369;587.601;1
12:13:54.393;587.601;1
12:13:54.416;587.601;1
12:13:54.439;587.601;1
12:13:54.461;587.601;1
12:13:54.484;587.626;1
12:13:54.510;587.614;1
12:13:54.530;587.614;1
12:13:54.554;587.614;1
12:13:54.578;587.614;1
12:13:54.601;587.614;1
12:13:54.625;587.576;1
12:13:54.647;587.576;1
12:13:54.668;587.551;1
12:13:54.694;587.551;1
12:13:54.714;587.464;1
12:13:54.738;587.464;1
12:13:54.760;587.464;1
12:13:54.786;587.464;1
12:13:54.810;587.464;1
12:13:54.829;587.501;1
12:13:54.853;587.501;1
12:13:54.876;587.501;1
12:13:54.899;587.501;1
12:13:54.924;587.501;1
12:13:54.945;587.501;1
12:13:54.967;587.501;1
12:13:54.990;587.501;1
12:13:55.015;587.501;1
12:13:55.036;587.501;1
12:13:55.060;587.501;1
12:13:55.085;587.513;1
12:13:55.105;587.513;1
12:13:55.128;587.513;1
12:13:55.152;587.513;1
12:13:55.176;587.513;1
12:13:55.200;587.513;1
12:13:55.221;587.513;1
12:13:55.244;587.488;1
12:13:55.267;587.488;1
12:13:55.290;587.601;1
12:13:55.312;587.601;1
12:13:55.335;587.601;1
12:13:55.361;587.601;1
12:13:55.386;587.601;1
12:13:55.406;587.601;1
12:13:55.427;587.589;1
12:13:55.451;587.589;1
12:13:55.474;587.589;1
12:13:55.497;587.476;1
12:13:55.521;587.476;1
12:13:55.542;587.476;1
12:13:55.569;587.476;1
12:13:55.589;587.476;1
12:13:55.613;587.476;1
12:13:55.634;587.476;1
12:13:55.660;587.476;1
12:13:55.685;587.413;1
12:13:55.703;587.401;1
12:13:55.729;587.401;1
12:13:55.750;587.401;1
12:13:55.773;587.401;1
12:13:55.798;587.401;1
12:13:55.819;587.413;1
12:13:55.843;587.451;1
12:13:55.867;587.451;1
12:13:55.887;587.451;1
12:13:55.912;587.413;1
12:13:55.935;587.413;1
12:13:55.957;587.413;1
12:13:55.981;587.413;1
12:13:56.002;587.413;1
12:13:56.025;587.413;1
12:13:56.049;587.426;1
12:13:56.071;587.451;1
12:13:56.094;587.451;1
12:13:56.118;587.451;1
12:13:56.140;587.451;1
12:13:56.166;587.451;1
12:13:56.188;587.451;1
12:13:56.210;587.451;1
12:13:56.232;587.451;1
12:13:56.255;587.451;1
12:13:56.282;587.489;1
12:13:56.302;587.476;1
12:13:56.327;587.476;1
12:13:56.348;587.476;1
12:13:56.370;587.476;1
12:13:56.394;587.476;1
12:13:56.416;587.476;1
12:13:56.439;587.426;1
12:13:56.462;587.426;1
12:13:56.486;587.501;1
12:13:56.508;587.501;1
12:13:56.531;587.501;1
12:13:56.554;587.501;1
12:13:56.577;587.501;1
12:13:56.600;587.501;1
12:13:56.623;587.514;1
12:13:56.646;587.501;1
12:13:56.670;587.501;1
12:13:56.694;587.501;1
12:13:56.715;587.501;1
12:13:56.741;587.501;1
12:13:56.763;587.501;1
12:13:56.785;587.501;1
12:13:56.807;587.501;1
12:13:56.831;587.501;1
12:13:56.853;587.501;1
12:13:56.876;587.451;1
12:13:56.902;587.426;1
12:13:56.923;587.426;1
12:13:56.945;587.426;1
12:13:56.969;587.426;1
12:13:56.993;587.426;1
12:13:57.015;587.426;1
12:13:57.037;587.401;1
12:13:57.061;587.401;1
12:13:57.085;587.376;1
12:13:57.106;587.376;1
12:13:57.129;587.376;1
12:13:57.152;587.376;1
12:13:57.178;587.326;1
12:13:57.201;587.326;1
12:13:57.221;587.326;1
12:13:57.247;587.326;1
12:13:57.268;587.326;1
12:13:57.290;587.326;1
12:13:57.315;587.326;1
12:13:57.337;587.326;1
12:13:57.359;587.326;1
12:13:57.385;587.326;1
12:13:57.406;587.326;1
12:13:57.429;587.326;1
12:13:57.452;587.326;1
12:13:57.474;587.388;1
12:13:57.500;587.388;1
12:13:57.520;587.388;1
12:13:57.546;587.388;1
12:13:57.566;587.388;1
12:13:57.591;587.388;1
12:13:57.612;587.388;1
12:13:57.637;587.388;1
12:13:57.659;587.388;1
12:13:57.683;587.288;1
12:13:57.705;587.288;1
12:13:57.728;587.288;1
12:13:57.751;587.288;1
12:13:57.774;587.288;1
12:13:57.799;587.288;1
12:13:57.819;587.263;1
12:13:57.845;587.326;1
12:13:57.868;587.326;1
12:13:57.888;587.326;1
12:13:57.911;587.326;1
12:13:57.936;587.326;1
12:13:57.959;587.326;1
12:13:57.982;587.326;1
12:13:58.003;587.326;1
12:13:58.027;587.326;1
12:13:58.050;587.326;1
12:13:58.072;587.326;1
12:13:58.098;587.251;1
12:13:58.121;587.251;1
12:13:58.143;587.251;1
12:13:58.165;587.251;1
12:13:58.188;587.251;1
12:13:58.210;587.251;1
12:13:58.236;587.263;1
12:13:58.257;587.263;1
12:13:58.283;587.288;1
12:13:58.305;587.276;1
12:13:58.327;587.276;1
12:13:58.348;587.276;1
12:13:58.372;587.276;1
12:13:58.396;587.276;1
12:13:58.418;587.313;1
12:13:58.441;587.301;1
12:13:58.463;587.301;1
12:13:58.488;587.301;1
12:13:58.510;587.301;1
12:13:58.532;587.301;1
12:13:58.556;587.301;1
12:13:58.581;587.301;1
12:13:58.604;587.301;1
12:13:58.627;587.301;1
12:13:58.647;587.301;1
12:13:58.671;587.301;1
12:13:58.695;587.263;1
12:13:58.716;587.263;1
12:13:58.739;587.263;1
12:13:58.762;587.263;1
12:13:58.785;587.263;1
12:13:58.808;587.226;1
12:13:58.831;587.238;1
12:13:58.854;587.238;1
12:13:58.877;587.238;1
12:13:58.900;587.238;1
12:13:58.923;587.301;1
12:13:58.946;587.301;1
12:13:58.970;587.301;1
12:13:58.992;587.301;1
12:13:59.015;587.288;1
12:13:59.038;587.326;1
12:13:59.061;587.326;1
12:13:59.086;587.326;1
12:13:59.107;587.326;1
12:13:59.132;587.326;1
12:13:59.155;587.326;1
12:13:59.177;587.326;1
12:13:59.200;587.326;1
12:13:59.223;587.326;1
12:13:59.245;587.326;1
12:13:59.269;587.288;1
12:13:59.292;587.288;1
12:13:59.317;587.288;1
12:13:59.339;587.288;1
12:13:59.361;587.288;1
12:13:59.386;587.288;1
12:13:59.409;587.338;1
12:13:59.429;587.338;1
12:13:59.453;587.338;1
12:13:59.475;587.363;1
12:13:59.498;587.351;1
12:13:59.524;587.351;1
12:13:59.546;587.351;1
12:13:59.568;587.351;1
12:13:59.591;587.351;1
12:13:59.614;587.351;1
12:13:59.637;587.251;1
12:13:59.661;587.251;1
12:13:59.684;587.251;1
12:13:59.706;587.251;1
12:13:59.730;587.251;1
12:13:59.753;587.251;1
12:13:59.775;587.251;1
12:13:59.798;587.251;1
12:13:59.821;587.251;1
12:13:59.847;587.251;1
12:13:59.869;587.201;1
12:13:59.891;587.126;1
12:13:59.913;587.126;1
12:13:59.937;587.126;1
12:13:59.962;587.126;1
12:13:59.986;587.126;1
12:14:00.005;587.126;1
12:14:00.031;587.138;1
12:14:00.052;587.138;1
12:14:00.076;587.113;1
12:14:00.097;587.088;1
12:14:00.120;587.088;1
12:14:00.143;587.088;1
12:14:00.169;587.088;1
12:14:00.189;587.088;1
12:14:00.212;587.088;1
12:14:00.235;587.088;1
12:14:00.258;587.088;1
12:14:00.283;587.113;1
12:14:00.305;587.113;1
12:14:00.328;587.113;1
12:14:00.351;587.113;1
12:14:00.374;587.113;1
12:14:00.397;587.113;1
12:14:00.421;587.113;1
12:14:00.443;587.113;1
12:14:00.468;587.138;1
12:14:00.490;587.113;1
12:14:00.511;587.113;1
12:14:00.536;587.113;1
12:14:00.557;587.113;1
12:14:00.581;587.113;1
12:14:00.604;587.113;1
12:14:00.628;587.113;1
12:14:00.649;587.113;1
12:14:00.673;587.113;1
12:14:00.696;587.001;1
12:14:00.717;587.001;1
12:14:00.743;587.001;1
12:14:00.764;587.001;1
12:14:00.786;587.001;1
12:14:00.809;587.001;1
12:14:00.834;587.001;1
12:14:00.857;586.951;1
12:14:00.881;586.976;1
12:14:00.905;586.976;1
12:14:00.925;586.976;1
12:14:00.948;586.976;1
12:14:00.970;586.976;1
12:14:00.993;586.976;1
12:14:01.017;586.976;1
12:14:01.040;586.976;1
12:14:01.064;586.988;1
12:14:01.089;586.988;1
12:14:01.108;587.001;1
12:14:01.132;587.001;1
12:14:01.155;587.001;1
12:14:01.177;587.001;1
12:14:01.202;587.001;1
12:14:01.223;586.988;1
12:14:01.246;586.988;1
12:14:01.270;586.925;1
12:14:01.294;586.925;1
12:14:01.316;586.925;1
12:14:01.338;586.925;1
12:14:01.364;586.925;1
12:14:01.387;586.925;1
12:14:01.407;586.925;1
12:14:01.430;586.925;1
12:14:01.455;586.963;1
12:14:01.478;586.938;1
12:14:01.500;586.938;1
12:14:01.523;586.938;1
12:14:01.545;586.938;1
12:14:01.568;586.938;1
12:14:01.592;586.938;1
12:14:01.614;586.938;1
12:14:01.640;586.938;1
12:14:01.662;586.925;1
12:14:01.685;586.888;1
12:14:01.706;586.888;1
12:14:01.730;586.888;1
12:14:01.754;586.888;1
12:14:01.777;586.888;1
12:14:01.800;586.888;1
12:14:01.824;586.95;1
12:14:01.846;586.925;1
12:14:01.868;586.9;1
12:14:01.890;586.9;1
12:14:01.913;586.9;1
12:14:01.936;586.9;1
12:14:01.959;586.9;1
12:14:01.983;586.9;1
12:14:02.005;586.9;1
12:14:02.028;586.9;1
12:14:02.051;586.9;1
12:14:02.074;586.9;1
12:14:02.097;586.9;1
12:14:02.122;586.9;1
12:14:02.144;586.9;1
12:14:02.166;586.9;1
12:14:02.190;586.9;1
12:14:02.212;586.9;1
12:14:02.237;586.9;1
12:14:02.259;587.001;1
12:14:02.283;587.013;1
12:14:02.304;587.013;1
12:14:02.329;587.013;1
12:14:02.350;587.013;1
12:14:02.374;587.013;1
12:14:02.397;587.013;1
12:14:02.421;587.013;1
12:14:02.442;587.013;1
12:14:02.466;587.101;1
12:14:02.489;587.101;1
12:14:02.513;587.101;1
12:14:02.536;587.101;1
12:14:02.558;587.101;1
12:14:02.584;587.101;1
12:14:02.603;587.101;1
12:14:02.627;587.101;1
12:14:02.650;587.138;1
12:14:02.674;587.138;1
12:14:02.697;587.138;1
12:14:02.721;587.138;1
12:14:02.743;587.138;1
12:14:02.765;587.138;1
12:14:02.787;587.138;1
12:14:02.810;587.138;1
12:14:02.834;587.138;1
12:14:02.857;587.138;1
12:14:02.881;587.101;1
12:14:02.905;587.101;1
12:14:02.925;587.101;1
12:14:02.950;587.101;1
12:14:02.971;587.101;1
12:14:02.995;587.101;1
12:14:03.019;587.101;1
12:14:03.041;587.076;1
12:14:03.063;587.101;1
12:14:03.088;587.101;1
12:14:03.110;587.101;1
12:14:03.134;587.101;1
12:14:03.155;587.101;1
12:14:03.183;587.101;1
12:14:03.202;587.101;1
12:14:03.224;587.101;1
12:14:03.247;587.088;1
12:14:03.271;587.088;1
12:14:03.293;587.088;1
12:14:03.318;587.088;1
12:14:03.340;587.088;1
12:14:03.362;587.088;1
12:14:03.387;587.088;1
12:14:03.409;587.088;1
12:14:03.433;587.088;1
12:14:03.454;587.088;1
12:14:03.479;587.088;1
12:14:03.500;587.088;1
12:14:03.525;587.088;1
12:14:03.546;587.088;1
12:14:03.569;587.088;1
12:14:03.594;587.088;1
12:14:03.615;587.088;1
12:14:03.641;587.063;1
12:14:03.663;587.038;1
12:14:03.687;587.038;1
12:14:03.709;587.038;1
12:14:03.731;587.038;1
12:14:03.754;587.038;1
12:14:03.777;587.038;1
12:14:03.800;587.038;1
12:14:03.824;587.038;1
12:14:03.846;587.038;1
12:14:03.868;587.038;1
12:14:03.892;587.038;1
12:14:03.916;587.038;1
12:14:03.939;587.038;1
12:14:03.961;587.038;1
12:14:03.984;587.038;1
12:14:04.006;587.038;1
12:14:04.030;587.038;1
12:14:04.053;587.038;1
12:14:04.075;586.975;1
12:14:04.101;586.975;1
12:14:04.121;586.975;1
12:14:04.145;586.975;1
12:14:04.168;586.975;1
12:14:04.192;586.975;1
12:14:04.215;586.975;1
12:14:04.237;586.963;1
12:14:04.259;586.95;1
12:14:04.288;586.938;1
12:14:04.305;586.938;1
12:14:04.329;586.938;1
12:14:04.351;586.938;1
12:14:04.374;586.938;1
12:14:04.399;586.938;1
12:14:04.423;587.013;1
12:14:04.445;587.013;1
12:14:04.469;587.013;1
12:14:04.490;587.013;1
12:14:04.512;587.013;1
12:14:04.538;587.013;1
12:14:04.560;587.013;1
12:14:04.582;587.013;1
12:14:04.605;587.013;1
12:14:04.627;587.013;1
12:14:04.652;587.013;1
12:14:04.675;587.026;1
12:14:04.696;587.026;1
12:14:04.719;587.026;1
12:14:04.742;587.026;1
12:14:04.765;587.026;1
12:14:04.789;587.026;1
12:14:04.812;587.013;1
12:14:04.835;587.013;1
12:14:04.857;587;1
12:14:04.884;587.026;1
12:14:04.903;587.026;1
12:14:04.929;587.026;1
12:14:04.950;587.026;1
12:14:04.973;587.026;1
12:14:04.995;587.026;1
12:14:05.018;586.988;1
12:14:05.041;586.963;1
12:14:05.064;586.963;1
12:14:05.087;586.963;1
12:14:05.110;586.963;1
12:14:05.133;586.963;1
12:14:05.156;586.963;1
12:14:05.181;586.963;1
12:14:05.202;586.963;1
12:14:05.225;586.963;1
12:14:05.248;586.938;1
12:14:05.271;587;1
12:14:05.294;587;1
12:14:05.318;587;1
12:14:05.341;587;1
12:14:05.363;587;1
12:14:05.387;587;1
12:14:05.411;587;1
12:14:05.434;587;1
12:14:05.456;587;1
12:14:05.483;587;1
12:14:05.502;587;1
12:14:05.524;587;1
12:14:05.548;587;1
12:14:05.571;587;1
12:14:05.596;587;1
12:14:05.617;587.038;1
12:14:05.640;587.038;1
12:14:05.664;587.038;1
12:14:05.686;587.063;1
12:14:05.710;587.063;1
12:14:05.733;587.063;1
12:14:05.757;587.063;1
12:14:05.777;587.063;1
12:14:05.803;587.063;1
12:14:05.823;587.063;1
12:14:05.847;587.101;1
12:14:05.870;587.076;1
12:14:05.892;587.076;1
12:14:05.915;587.076;1
12:14:05.938;587.076;1
12:14:05.961;587.076;1
12:14:05.986;587.076;1
12:14:06.008;587.063;1
12:14:06.031;587.063;1
12:14:06.056;587.113;1
12:14:06.076;587.176;1
12:14:06.100;587.176;1
12:14:06.123;587.176;1
12:14:06.146;587.176;1
12:14:06.169;587.176;1
12:14:06.192;587.176;1
12:14:06.215;587.188;1
12:14:06.238;587.188;1
12:14:06.261;587.188;1
12:14:06.285;587.188;1
12:14:06.308;587.188;1
12:14:06.331;587.188;1
12:14:06.353;587.188;1
12:14:06.376;587.188;1
12:14:06.399;587.188;1
12:14:06.422;587.188;1
12:14:06.445;587.226;1
12:14:06.468;587.251;1
12:14:06.491;587.251;1
12:14:06.514;587.251;1
12:14:06.537;587.251;1
12:14:06.560;587.251;1
12:14:06.584;587.251;1
12:14:06.606;587.251;1
12:14:06.629;587.251;1
12:14:06.652;587.351;1
12:14:06.675;587.351;1
12:14:06.699;587.351;1
12:14:06.723;587.351;1
12:14:06.744;587.351;1
12:14:06.767;587.351;1
12:14:06.792;587.351;1
12:14:06.815;587.326;1
12:14:06.839;587.363;1
12:14:06.859;587.363;1
12:14:06.887;587.363;1
12:14:06.906;587.363;1
12:14:06.928;587.363;1
12:14:06.953;587.363;1
12:14:06.976;587.363;1
12:14:07.000;587.363;1
12:14:07.020;587.363;1
12:14:07.047;587.413;1
12:14:07.066;587.426;1
12:14:07.089;587.426;1
12:14:07.111;587.426;1
12:14:07.136;587.426;1
12:14:07.159;587.426;1
12:14:07.186;587.426;1
12:14:07.206;587.426;1
12:14:07.227;587.426;1
12:14:07.250;587.426;1
12:14:07.274;587.326;1
12:14:07.297;587.326;1
12:14:07.321;587.326;1
12:14:07.343;587.326;1
12:14:07.364;587.326;1
12:14:07.388;587.326;1
12:14:07.410;587.326;1
12:14:07.436;587.301;1
12:14:07.458;587.301;1
12:14:07.483;587.301;1
12:14:07.502;587.301;1
12:14:07.525;587.301;1
12:14:07.548;587.301;1
12:14:07.573;587.301;1
12:14:07.594;587.301;1
12:14:07.617;587.301;1
12:14:07.640;587.238;1
12:14:07.663;587.201;1
12:14:07.689;587.201;1
12:14:07.709;587.201;1
12:14:07.732;587.201;1
12:14:07.755;587.201;1
12:14:07.780;587.201;1
12:14:07.803;587.201;1
12:14:07.824;587.201;1
12:14:07.848;587.188;1
12:14:07.870;587.163;1
12:14:07.895;587.163;1
12:14:07.917;587.163;1
12:14:07.939;587.163;1
12:14:07.964;587.163;1
12:14:07.989;587.163;1
12:14:08.009;587.176;1
12:14:08.032;587.213;1
12:14:08.056;587.213;1
12:14:08.079;587.213;1
12:14:08.103;587.213;1
12:14:08.126;587.213;1
12:14:08.147;587.213;1
12:14:08.169;587.213;1
12:14:08.193;587.213;1
12:14:08.215;587.213;1
12:14:08.239;587.213;1
12:14:08.264;587.213;1
12:14:08.287;587.213;1
12:14:08.311;587.213;1
12:14:08.332;587.213;1
12:14:08.355;587.213;1
12:14:08.379;587.213;1
12:14:08.402;587.213;1
12:14:08.422;587.188;1
12:14:08.447;587.188;1
12:14:08.469;587.126;1
