TimeStamp;Положение дозатора газа 8402 (или ДУС-6,5 МП) ( поз. А ДГ);0 - Bad, 1 - Good
12:13:52.944;53.99;1
12:13:52.967;53.99;1
12:13:52.991;53.947;1
12:13:53.013;53.953;1
12:13:53.036;53.959;1
12:13:53.060;53.962;1
12:13:53.085;53.962;1
12:13:53.105;53.962;1
12:13:53.131;53.975;1
12:13:53.152;53.941;1
12:13:53.175;53.962;1
12:13:53.197;54.064;1
12:13:53.220;54.064;1
12:13:53.243;54.061;1
12:13:53.266;54.021;1
12:13:53.289;54.021;1
12:13:53.312;53.944;1
12:13:53.335;53.987;1
12:13:53.358;53.987;1
12:13:53.384;53.987;1
12:13:53.405;53.987;1
12:13:53.428;53.972;1
12:13:53.450;53.969;1
12:13:53.473;53.978;1
12:13:53.496;53.978;1
12:13:53.519;53.978;1
12:13:53.542;53.935;1
12:13:53.565;53.935;1
12:13:53.589;53.922;1
12:13:53.611;54.08;1
12:13:53.634;54.08;1
12:13:53.657;54.08;1
12:13:53.682;54.015;1
12:13:53.703;54.006;1
12:13:53.729;54.006;1
12:13:53.749;54.003;1
12:13:53.772;54.03;1
12:13:53.795;54.03;1
12:13:53.818;53.978;1
12:13:53.841;53.931;1
12:13:53.866;53.953;1
12:13:53.887;53.965;1
12:13:53.910;53.965;1
12:13:53.933;53.972;1
12:13:53.955;53.972;1
12:13:53.980;53.965;1
12:13:54.001;53.965;1
12:13:54.024;53.962;1
12:13:54.047;53.962;1
12:13:54.070;54.03;1
12:13:54.093;54.018;1
12:13:54.116;54.018;1
12:13:54.142;54.024;1
12:13:54.164;54.021;1
12:13:54.185;54.021;1
12:13:54.208;54.046;1
12:13:54.231;53.962;1
12:13:54.254;53.962;1
12:13:54.279;53.975;1
12:13:54.300;53.944;1
12:13:54.323;53.962;1
12:13:54.346;53.962;1
12:13:54.369;53.956;1
12:13:54.393;53.956;1
12:13:54.416;53.95;1
12:13:54.439;53.95;1
12:13:54.461;53.935;1
12:13:54.484;53.935;1
12:13:54.510;53.969;1
12:13:54.530;53.969;1
12:13:54.554;54.027;1
12:13:54.578;54.003;1
12:13:54.601;54.046;1
12:13:54.625;54.046;1
12:13:54.647;54.049;1
12:13:54.668;54.049;1
12:13:54.694;53.947;1
12:13:54.714;53.993;1
12:13:54.738;53.928;1
12:13:54.760;53.928;1
12:13:54.786;53.978;1
12:13:54.810;53.935;1
12:13:54.829;53.935;1
12:13:54.853;53.953;1
12:13:54.876;53.953;1
12:13:54.899;53.953;1
12:13:54.924;54.012;1
12:13:54.945;54.037;1
12:13:54.967;53.993;1
12:13:54.990;53.993;1
12:13:55.015;54.006;1
12:13:55.036;54.006;1
12:13:55.060;54.024;1
12:13:55.085;53.941;1
12:13:55.105;53.95;1
12:13:55.128;53.953;1
12:13:55.152;53.953;1
12:13:55.176;53.953;1
12:13:55.200;53.956;1
12:13:55.221;53.987;1
12:13:55.244;53.944;1
12:13:55.267;54.015;1
12:13:55.290;54.015;1
12:13:55.312;54.015;1
12:13:55.335;54.067;1
12:13:55.361;54.033;1
12:13:55.386;54.046;1
12:13:55.406;53.978;1
12:13:55.427;53.978;1
12:13:55.451;53.978;1
12:13:55.474;53.953;1
12:13:55.497;53.978;1
12:13:55.521;53.969;1
12:13:55.542;53.962;1
12:13:55.569;53.962;1
12:13:55.589;53.962;1
12:13:55.613;53.962;1
12:13:55.634;53.972;1
12:13:55.660;53.978;1
12:13:55.685;53.965;1
12:13:55.703;53.965;1
12:13:55.729;53.978;1
12:13:55.750;53.978;1
12:13:55.773;53.953;1
12:13:55.798;53.935;1
12:13:55.819;54.046;1
12:13:55.843;54.046;1
12:13:55.867;54.046;1
12:13:55.887;54.021;1
12:13:55.912;54.021;1
12:13:55.935;53.972;1
12:13:55.957;53.95;1
12:13:55.981;53.956;1
12:13:56.002;53.956;1
12:13:56.025;53.947;1
12:13:56.049;53.947;1
12:13:56.071;53.953;1
12:13:56.094;53.972;1
12:13:56.118;53.972;1
12:13:56.140;53.953;1
12:13:56.166;53.987;1
12:13:56.188;53.987;1
12:13:56.210;53.969;1
12:13:56.232;53.972;1
12:13:56.255;53.956;1
12:13:56.282;53.978;1
12:13:56.302;53.978;1
12:13:56.327;53.978;1
12:13:56.348;53.956;1
12:13:56.370;53.956;1
12:13:56.394;53.956;1
12:13:56.416;53.959;1
12:13:56.439;53.959;1
12:13:56.462;54.012;1
12:13:56.486;54.027;1
12:13:56.508;54.027;1
12:13:56.531;54.064;1
12:13:56.554;54.064;1
12:13:56.577;54.064;1
12:13:56.600;53.978;1
12:13:56.623;54.018;1
12:13:56.646;53.993;1
12:13:56.670;53.993;1
12:13:56.694;53.95;1
12:13:56.715;53.978;1
12:13:56.741;53.978;1
12:13:56.763;53.953;1
12:13:56.785;53.975;1
12:13:56.807;53.975;1
12:13:56.831;53.938;1
12:13:56.853;53.965;1
12:13:56.876;53.965;1
12:13:56.902;53.953;1
12:13:56.923;54.043;1
12:13:56.945;54.043;1
12:13:56.969;54.033;1
12:13:56.993;54.003;1
12:13:57.015;54.003;1
12:13:57.037;54.018;1
12:13:57.061;54.006;1
12:13:57.085;53.962;1
12:13:57.106;53.962;1
12:13:57.129;53.965;1
12:13:57.152;53.965;1
12:13:57.178;53.962;1
12:13:57.201;53.956;1
12:13:57.221;53.953;1
12:13:57.247;53.944;1
12:13:57.268;53.944;1
12:13:57.290;53.944;1
12:13:57.315;53.972;1
12:13:57.337;53.959;1
12:13:57.359;53.972;1
12:13:57.385;53.953;1
12:13:57.406;53.953;1
12:13:57.429;54.033;1
12:13:57.452;54.033;1
12:13:57.474;54.03;1
12:13:57.500;54.055;1
12:13:57.520;54.037;1
12:13:57.546;53.947;1
12:13:57.566;53.947;1
12:13:57.591;53.947;1
12:13:57.612;53.95;1
12:13:57.637;53.953;1
12:13:57.659;53.972;1
12:13:57.683;53.975;1
12:13:57.705;53.975;1
12:13:57.728;53.975;1
12:13:57.751;53.999;1
12:13:57.774;53.944;1
12:13:57.799;53.972;1
12:13:57.819;53.953;1
12:13:57.845;53.953;1
12:13:57.868;54.021;1
12:13:57.888;54.021;1
12:13:57.911;54.009;1
12:13:57.936;54.046;1
12:13:57.959;54.024;1
12:13:57.982;54.024;1
12:13:58.003;54.006;1
12:13:58.027;54.006;1
12:13:58.050;53.935;1
12:13:58.072;53.965;1
12:13:58.098;53.965;1
12:13:58.121;53.965;1
12:13:58.143;53.953;1
12:13:58.165;53.953;1
12:13:58.188;53.962;1
12:13:58.210;53.944;1
12:13:58.236;53.969;1
12:13:58.257;53.944;1
12:13:58.283;53.944;1
12:13:58.305;53.944;1
12:13:58.327;53.953;1
12:13:58.348;53.99;1
12:13:58.372;53.953;1
12:13:58.396;54.077;1
12:13:58.418;54.077;1
12:13:58.441;54.077;1
12:13:58.463;54.033;1
12:13:58.488;54.006;1
12:13:58.510;54.009;1
12:13:58.532;53.993;1
12:13:58.556;53.993;1
12:13:58.581;53.993;1
12:13:58.604;53.935;1
12:13:58.627;53.941;1
12:13:58.647;54.003;1
12:13:58.671;53.975;1
12:13:58.695;53.975;1
12:13:58.716;53.975;1
12:13:58.739;53.978;1
12:13:58.762;53.953;1
12:13:58.785;53.953;1
12:13:58.808;53.962;1
12:13:58.831;53.935;1
12:13:58.854;53.935;1
12:13:58.877;54.003;1
12:13:58.900;54.003;1
12:13:58.923;54.003;1
12:13:58.946;54.003;1
12:13:58.970;54.003;1
12:13:58.992;54.037;1
12:13:59.015;54.021;1
12:13:59.038;54.03;1
12:13:59.061;54.021;1
12:13:59.086;54.021;1
12:13:59.107;53.916;1
12:13:59.132;53.916;1
12:13:59.155;53.978;1
12:13:59.177;54.006;1
12:13:59.200;53.981;1
12:13:59.223;53.981;1
12:13:59.245;53.953;1
12:13:59.269;53.953;1
12:13:59.292;53.947;1
12:13:59.317;53.941;1
12:13:59.339;53.975;1
12:13:59.361;53.953;1
12:13:59.386;53.953;1
12:13:59.409;53.953;1
12:13:59.429;54.027;1
12:13:59.453;54.012;1
12:13:59.475;54.009;1
12:13:59.498;53.999;1
12:13:59.524;53.999;1
12:13:59.546;53.987;1
12:13:59.568;53.987;1
12:13:59.591;53.978;1
12:13:59.614;53.947;1
12:13:59.637;53.953;1
12:13:59.661;53.953;1
12:13:59.684;53.95;1
12:13:59.706;53.95;1
12:13:59.730;53.962;1
12:13:59.753;53.962;1
12:13:59.775;53.962;1
12:13:59.798;53.962;1
12:13:59.821;53.99;1
12:13:59.847;54.04;1
12:13:59.869;54.024;1
12:13:59.891;54.024;1
12:13:59.913;54.018;1
12:13:59.937;54.018;1
12:13:59.962;54.04;1
12:13:59.986;53.922;1
12:14:00.005;53.987;1
12:14:00.031;53.987;1
12:14:00.052;53.953;1
12:14:00.076;53.953;1
12:14:00.097;53.969;1
12:14:00.120;53.953;1
12:14:00.143;53.959;1
12:14:00.169;53.972;1
12:14:00.189;53.972;1
12:14:00.212;53.972;1
12:14:00.235;53.972;1
12:14:00.258;53.962;1
12:14:00.283;53.965;1
12:14:00.305;53.944;1
12:14:00.328;53.944;1
12:14:00.351;53.944;1
12:14:00.374;54.021;1
12:14:00.397;54.043;1
12:14:00.421;54.046;1
12:14:00.443;54.003;1
12:14:00.468;54.003;1
12:14:00.490;54.003;1
12:14:00.511;53.925;1
12:14:00.536;53.969;1
12:14:00.557;54.012;1
12:14:00.581;53.931;1
12:14:00.604;53.984;1
12:14:00.628;53.984;1
12:14:00.649;53.984;1
12:14:00.673;53.975;1
12:14:00.696;53.947;1
12:14:00.717;54.003;1
12:14:00.743;53.987;1
12:14:00.764;53.987;1
12:14:00.786;53.969;1
12:14:00.809;53.969;1
12:14:00.834;54.006;1
12:14:00.857;54.03;1
12:14:00.881;54.04;1
12:14:00.905;54.04;1
12:14:00.925;54.04;1
12:14:00.948;54.015;1
12:14:00.970;53.978;1
12:14:00.993;53.965;1
12:14:01.017;53.953;1
12:14:01.040;53.962;1
12:14:01.064;53.962;1
12:14:01.089;53.962;1
12:14:01.108;53.95;1
12:14:01.132;54.006;1
12:14:01.155;53.947;1
12:14:01.177;53.956;1
12:14:01.202;53.956;1
12:14:01.223;53.996;1
12:14:01.246;54.043;1
12:14:01.270;54.043;1
12:14:01.294;54.046;1
12:14:01.316;54.046;1
12:14:01.338;54.046;1
12:14:01.364;53.965;1
12:14:01.387;53.965;1
12:14:01.407;53.972;1
12:14:01.430;53.953;1
12:14:01.455;53.95;1
12:14:01.478;53.95;1
12:14:01.500;53.965;1
12:14:01.523;53.975;1
12:14:01.545;53.975;1
12:14:01.568;54.049;1
12:14:01.592;54.027;1
12:14:01.614;54.027;1
12:14:01.640;54.03;1
12:14:01.662;54.015;1
12:14:01.685;54.061;1
12:14:01.706;54.061;1
12:14:01.730;54.049;1
12:14:01.754;54.012;1
12:14:01.777;54.012;1
12:14:01.800;53.959;1
12:14:01.824;53.999;1
12:14:01.846;53.972;1
12:14:01.868;53.965;1
12:14:01.890;53.965;1
12:14:01.913;53.965;1
12:14:01.936;53.969;1
12:14:01.959;54.046;1
12:14:01.983;54.03;1
12:14:02.005;54.03;1
12:14:02.028;53.999;1
12:14:02.051;54.027;1
12:14:02.074;54.027;1
12:14:02.097;54.027;1
12:14:02.122;53.987;1
12:14:02.144;54.024;1
12:14:02.166;54.033;1
12:14:02.190;54.033;1
12:14:02.212;53.965;1
12:14:02.237;53.981;1
12:14:02.259;53.938;1
12:14:02.283;53.938;1
12:14:02.304;53.978;1
12:14:02.329;53.978;1
12:14:02.350;53.941;1
12:14:02.374;53.95;1
12:14:02.397;53.965;1
12:14:02.421;53.999;1
12:14:02.442;53.999;1
12:14:02.466;54.006;1
12:14:02.489;54.006;1
12:14:02.513;53.99;1
12:14:02.536;54.006;1
12:14:02.558;54.018;1
12:14:02.584;54.018;1
12:14:02.603;54.018;1
12:14:02.627;53.996;1
12:14:02.650;53.996;1
12:14:02.674;54.006;1
12:14:02.697;54.046;1
12:14:02.721;54.046;1
12:14:02.743;53.95;1
12:14:02.765;53.984;1
12:14:02.787;53.972;1
12:14:02.810;53.972;1
12:14:02.834;53.972;1
12:14:02.857;53.972;1
12:14:02.881;53.953;1
12:14:02.905;53.962;1
12:14:02.925;53.95;1
12:14:02.950;53.95;1
12:14:02.971;53.956;1
12:14:02.995;53.956;1
12:14:03.019;54.003;1
12:14:03.041;54.046;1
12:14:03.063;54.006;1
12:14:03.088;54.012;1
12:14:03.110;54.012;1
12:14:03.134;54.012;1
12:14:03.155;54.027;1
12:14:03.183;53.978;1
12:14:03.202;53.978;1
12:14:03.224;53.947;1
12:14:03.247;53.947;1
12:14:03.271;53.947;1
12:14:03.293;53.938;1
12:14:03.318;53.953;1
12:14:03.340;53.944;1
12:14:03.362;53.953;1
12:14:03.387;53.978;1
12:14:03.409;53.978;1
12:14:03.433;53.978;1
12:14:03.454;54.015;1
12:14:03.479;54.03;1
12:14:03.500;54.03;1
12:14:03.525;54.018;1
12:14:03.546;54.015;1
12:14:03.569;54.015;1
12:14:03.594;54.009;1
12:14:03.615;54.024;1
12:14:03.641;54.049;1
12:14:03.663;53.938;1
12:14:03.687;53.938;1
12:14:03.709;53.938;1
12:14:03.731;53.953;1
12:14:03.754;53.981;1
12:14:03.777;53.956;1
12:14:03.800;53.978;1
12:14:03.824;53.972;1
12:14:03.846;53.972;1
12:14:03.868;53.972;1
12:14:03.892;53.953;1
12:14:03.916;53.947;1
12:14:03.939;54.015;1
12:14:03.961;54.021;1
12:14:03.984;54.021;1
12:14:04.006;54.033;1
12:14:04.030;54.033;1
12:14:04.053;54.006;1
12:14:04.075;54.012;1
12:14:04.101;53.975;1
12:14:04.121;53.975;1
12:14:04.145;53.965;1
12:14:04.168;53.965;1
12:14:04.192;53.978;1
12:14:04.215;53.962;1
12:14:04.237;53.953;1
12:14:04.259;53.953;1
12:14:04.288;53.95;1
12:14:04.305;54.052;1
12:14:04.329;54.052;1
12:14:04.351;54.021;1
12:14:04.374;53.999;1
12:14:04.399;53.999;1
12:14:04.423;54.003;1
12:14:04.445;53.984;1
12:14:04.469;53.993;1
12:14:04.490;53.993;1
12:14:04.512;54.058;1
12:14:04.538;53.944;1
12:14:04.560;53.944;1
12:14:04.582;53.947;1
12:14:04.605;53.975;1
12:14:04.627;53.975;1
12:14:04.652;53.975;1
12:14:04.675;53.941;1
12:14:04.696;53.941;1
12:14:04.719;53.953;1
12:14:04.742;53.959;1
12:14:04.765;53.953;1
12:14:04.789;53.947;1
12:14:04.812;53.947;1
12:14:04.835;53.947;1
12:14:04.857;54.003;1
12:14:04.884;54.006;1
12:14:04.903;54.052;1
12:14:04.929;54.052;1
12:14:04.950;54.015;1
12:14:04.973;54.015;1
12:14:04.995;54.074;1
12:14:05.018;54.03;1
12:14:05.041;53.935;1
12:14:05.064;53.969;1
12:14:05.087;53.969;1
12:14:05.110;53.969;1
12:14:05.133;53.978;1
12:14:05.156;53.922;1
12:14:05.181;53.969;1
12:14:05.202;53.978;1
12:14:05.225;53.981;1
12:14:05.248;53.981;1
12:14:05.271;53.981;1
12:14:05.294;53.981;1
12:14:05.318;54.003;1
12:14:05.341;53.987;1
12:14:05.363;53.999;1
12:14:05.387;53.993;1
12:14:05.411;53.993;1
12:14:05.434;54.018;1
12:14:05.456;54.046;1
12:14:05.483;54.046;1
12:14:05.502;53.931;1
12:14:05.524;53.962;1
12:14:05.548;53.962;1
12:14:05.571;53.965;1
12:14:05.596;53.962;1
12:14:05.617;53.962;1
12:14:05.640;54.003;1
12:14:05.664;53.999;1
12:14:05.686;53.999;1
12:14:05.710;53.969;1
12:14:05.733;53.975;1
12:14:05.757;54.024;1
12:14:05.777;54.033;1
12:14:05.803;54.033;1
12:14:05.823;53.978;1
12:14:05.847;54.003;1
12:14:05.870;54.003;1
12:14:05.892;54.04;1
12:14:05.915;54.067;1
12:14:05.938;54.067;1
12:14:05.961;53.999;1
12:14:05.986;53.953;1
12:14:06.008;53.953;1
12:14:06.031;53.947;1
12:14:06.056;53.935;1
12:14:06.076;53.969;1
12:14:06.100;53.969;1
12:14:06.123;53.972;1
12:14:06.146;53.978;1
12:14:06.169;53.978;1
12:14:06.192;54.046;1
12:14:06.215;53.999;1
12:14:06.238;53.999;1
12:14:06.261;54.04;1
12:14:06.285;54.04;1
12:14:06.308;54.027;1
12:14:06.331;53.99;1
12:14:06.353;53.981;1
12:14:06.376;53.981;1
12:14:06.399;53.981;1
12:14:06.422;53.965;1
12:14:06.445;53.981;1
12:14:06.468;54.006;1
12:14:06.491;54.006;1
12:14:06.514;54.006;1
12:14:06.537;53.981;1
12:14:06.560;53.959;1
12:14:06.584;53.959;1
12:14:06.606;53.987;1
12:14:06.629;54.015;1
12:14:06.652;54.024;1
12:14:06.675;54.024;1
12:14:06.699;54.024;1
12:14:06.723;54.018;1
12:14:06.744;54.024;1
12:14:06.767;54.006;1
12:14:06.792;54.006;1
12:14:06.815;53.941;1
12:14:06.839;53.944;1
12:14:06.859;53.969;1
12:14:06.887;53.969;1
12:14:06.906;53.969;1
12:14:06.928;53.969;1
12:14:06.953;53.941;1
12:14:06.976;53.993;1
12:14:07.000;53.993;1
12:14:07.020;54.111;1
12:14:07.047;54.111;1
12:14:07.066;54.111;1
12:14:07.089;53.975;1
12:14:07.111;54.03;1
12:14:07.136;53.999;1
12:14:07.159;54.061;1
12:14:07.186;54.061;1
12:14:07.206;54.003;1
12:14:07.227;54.003;1
12:14:07.250;53.978;1
12:14:07.274;53.984;1
12:14:07.297;53.962;1
12:14:07.321;53.972;1
12:14:07.343;53.972;1
12:14:07.364;53.953;1
12:14:07.388;53.953;1
12:14:07.410;53.959;1
12:14:07.436;53.95;1
12:14:07.458;53.925;1
12:14:07.483;53.925;1
12:14:07.502;53.941;1
12:14:07.525;54.046;1
12:14:07.548;54.046;1
12:14:07.573;54.003;1
12:14:07.594;54.043;1
12:14:07.617;54.043;1
12:14:07.640;54.012;1
12:14:07.663;54.012;1
12:14:07.689;54.006;1
12:14:07.709;53.944;1
12:14:07.732;53.944;1
12:14:07.755;53.944;1
12:14:07.780;53.944;1
12:14:07.803;53.956;1
12:14:07.824;53.944;1
12:14:07.848;53.972;1
12:14:07.870;53.975;1
12:14:07.895;53.975;1
12:14:07.917;53.975;1
12:14:07.939;53.975;1
12:14:07.964;53.978;1
12:14:07.989;53.965;1
12:14:08.009;53.953;1
12:14:08.032;53.953;1
12:14:08.056;54.024;1
12:14:08.079;54.024;1
12:14:08.103;54.024;1
12:14:08.126;54.006;1
12:14:08.147;54.027;1
12:14:08.169;54.027;1
12:14:08.193;54.052;1
12:14:08.215;54.015;1
12:14:08.239;54.024;1
12:14:08.264;54.024;1
12:14:08.287;54.021;1
12:14:08.311;54.021;1
12:14:08.332;54.009;1
12:14:08.355;53.999;1
12:14:08.379;53.999;1
12:14:08.402;54.024;1
12:14:08.422;54.024;1
12:14:08.447;54.018;1
12:14:08.469;54.018;1
12:14:08.493;54.058;1
12:14:08.514;54.018;1
12:14:08.540;54.015;1
12:14:08.562;54.03;1
12:14:08.584;54.03;1
12:14:08.606;54.061;1
12:14:08.629;54.061;1
12:14:08.654;54.108;1
12:14:08.676;54.064;1
12:14:08.699;54.055;1
12:14:08.723;54.055;1
12:14:08.745;54.086;1
12:14:08.767;54.086;1
12:14:08.792;54.074;1
12:14:08.813;54.08;1
12:14:08.839;54.058;1
12:14:08.861;54.058;1
12:14:08.884;54.043;1
12:14:08.907;54.086;1
12:14:08.928;54.086;1
12:14:08.951;54.055;1
12:14:08.975;53.999;1
12:14:08.998;53.999;1
12:14:09.022;54.037;1
12:14:09.044;54.024;1
12:14:09.067;54.024;1
12:14:09.091;54.046;1
12:14:09.112;54.058;1
12:14:09.138;54.058;1
12:14:09.160;54.012;1
12:14:09.182;54.018;1
12:14:09.204;54.018;1
12:14:09.227;54.04;1
12:14:09.250;54.04;1
12:14:09.275;54.04;1
12:14:09.296;54.037;1
12:14:09.319;54.046;1
12:14:09.342;54.046;1
12:14:09.365;54.009;1
12:14:09.389;54.009;1
12:14:09.411;54.009;1
12:14:09.434;54.033;1
12:14:09.457;54.03;1
12:14:09.483;53.999;1
12:14:09.505;53.999;1
12:14:09.528;54.018;1
12:14:09.550;54.061;1
12:14:09.572;54.006;1
12:14:09.595;54.006;1
12:14:09.618;54.006;1
12:14:09.642;54.012;1
12:14:09.666;54.015;1
12:14:09.689;54.033;1
12:14:09.711;54.033;1
12:14:09.733;54.058;1
12:14:09.757;54.021;1
12:14:09.784;54.021;1
12:14:09.805;54.024;1
12:14:09.826;54.037;1
12:14:09.849;54.037;1
12:14:09.873;54.021;1
12:14:09.897;54.037;1
12:14:09.917;54.024;1
12:14:09.943;54.015;1
12:14:09.965;54.015;1
12:14:09.989;54.015;1
12:14:10.010;53.944;1
12:14:10.034;53.928;1
12:14:10.057;53.965;1
12:14:10.080;53.935;1
12:14:10.101;53.935;1
12:14:10.125;53.935;1
12:14:10.148;53.969;1
12:14:10.171;54.024;1
12:14:10.193;54.003;1
12:14:10.219;54.037;1
12:14:10.241;54.037;1
12:14:10.262;54.061;1
12:14:10.287;54.061;1
12:14:10.309;54.003;1
12:14:10.331;54.049;1
12:14:10.354;54.015;1
12:14:10.380;54.015;1
12:14:10.403;54.055;1
12:14:10.423;53.925;1
12:14:10.449;53.965;1
12:14:10.470;53.965;1
12:14:10.492;53.941;1
12:14:10.515;53.941;1
12:14:10.538;53.953;1
12:14:10.561;54.015;1
12:14:10.584;53.987;1
12:14:10.607;54.012;1
12:14:10.630;54.012;1
12:14:10.653;54.012;1
12:14:10.676;54.021;1
12:14:10.699;54.021;1
12:14:10.722;54.03;1
12:14:10.745;54.03;1
12:14:10.768;54.064;1
12:14:10.792;54.064;1
12:14:10.814;54.064;1
12:14:10.837;54.064;1
12:14:10.860;53.996;1
12:14:10.885;53.996;1
12:14:10.908;53.944;1
12:14:10.931;53.931;1
12:14:10.952;53.931;1
12:14:10.975;53.978;1
12:14:10.999;53.978;1
12:14:11.022;53.959;1
12:14:11.045;54.067;1
12:14:11.068;54.024;1
12:14:11.091;54.024;1
12:14:11.115;54.024;1
12:14:11.136;53.981;1
12:14:11.160;53.981;1
12:14:11.186;53.981;1
12:14:11.205;54.04;1
12:14:11.229;54.04;1
12:14:11.252;54.006;1
12:14:11.275;54.021;1
12:14:11.297;54.024;1
12:14:11.321;54.043;1
12:14:11.346;54.043;1
12:14:11.366;54.043;1
12:14:11.389;53.95;1
12:14:11.412;54.003;1
12:14:11.435;53.938;1
12:14:11.460;53.984;1
12:14:11.486;53.984;1
12:14:11.507;53.984;1
12:14:11.527;53.981;1
12:14:11.551;54.003;1
12:14:11.573;54.04;1
12:14:11.596;54.003;1
12:14:11.620;54.003;1
12:14:11.645;54.003;1
12:14:11.666;54.003;1
12:14:11.688;54.027;1
12:14:11.712;54.033;1
12:14:11.735;54.003;1
12:14:11.757;54.003;1
12:14:11.784;54.046;1
12:14:11.803;54.046;1
12:14:11.826;54.03;1
12:14:11.850;54.009;1
12:14:11.874;53.953;1
12:14:11.897;53.962;1
12:14:11.921;53.962;1
12:14:11.943;53.95;1
12:14:11.966;54.071;1
12:14:11.987;54.071;1
12:14:12.012;54.049;1
12:14:12.035;54.08;1
12:14:12.057;54.08;1
12:14:12.081;54.024;1
12:14:12.104;54.018;1
12:14:12.125;54.018;1
12:14:12.148;54.117;1
12:14:12.172;54.083;1
12:14:12.197;54.092;1
12:14:12.219;54.092;1
12:14:12.241;54.08;1
12:14:12.263;54.108;1
12:14:12.288;54.108;1
12:14:12.309;54.049;1
12:14:12.333;54.08;1
12:14:12.355;54.08;1
12:14:12.383;54.101;1
12:14:12.401;54.067;1
12:14:12.425;54.067;1
12:14:12.448;54.08;1
12:14:12.471;54.074;1
12:14:12.494;54.074;1
12:14:12.518;53.984;1
12:14:12.540;54.027;1
12:14:12.565;54.046;1
12:14:12.585;54.046;1
12:14:12.608;54.015;1
12:14:12.632;54.015;1
12:14:12.654;54.006;1
12:14:12.680;54.046;1
12:14:12.704;54.043;1
12:14:12.725;54.043;1
12:14:12.747;54.03;1
12:14:12.771;54.03;1
12:14:12.793;54.061;1
12:14:12.817;54.03;1
12:14:12.840;54.009;1
12:14:12.865;54.009;1
12:14:12.885;54.046;1
12:14:12.909;54.024;1
12:14:12.931;54.024;1
12:14:12.957;54.024;1
12:14:12.979;54.027;1
12:14:13.003;54.006;1
12:14:13.025;54.006;1
12:14:13.047;54.058;1
12:14:13.070;54.058;1
12:14:13.094;53.965;1
12:14:13.118;53.969;1
12:14:13.140;53.999;1
12:14:13.161;53.962;1
12:14:13.186;53.962;1
12:14:13.209;53.962;1
12:14:13.232;54.018;1
12:14:13.256;54.052;1
12:14:13.278;53.999;1
12:14:13.301;54.018;1
12:14:13.325;54.018;1
12:14:13.346;54.03;1
12:14:13.368;54.03;1
12:14:13.391;53.996;1
12:14:13.414;54.033;1
12:14:13.437;54.018;1
12:14:13.463;54.018;1
12:14:13.484;54.003;1
12:14:13.508;54.003;1
12:14:13.530;54.033;1
12:14:13.554;54.015;1
12:14:13.577;54.027;1
12:14:13.598;54.027;1
12:14:13.622;54.03;1
12:14:13.645;54.033;1
12:14:13.667;54.033;1
12:14:13.690;54.049;1
12:14:13.714;53.987;1
12:14:13.737;53.987;1
12:14:13.759;54.015;1
12:14:13.783;53.999;1
12:14:13.804;54.043;1
12:14:13.828;54.043;1
12:14:13.850;53.956;1
12:14:13.873;53.956;1
12:14:13.898;53.972;1
12:14:13.922;53.969;1
12:14:13.944;53.944;1
12:14:13.967;54.04;1
12:14:13.990;54.04;1
12:14:14.011;54.009;1
12:14:14.037;54.009;1
12:14:14.059;54.024;1
12:14:14.083;54.021;1
12:14:14.103;54.021;1
12:14:14.126;54.043;1
12:14:14.149;54.043;1
12:14:14.173;54.043;1
12:14:14.195;54.009;1
12:14:14.218;54.064;1
12:14:14.241;54.064;1
12:14:14.264;54.006;1
12:14:14.287;54.006;1
12:14:14.310;54.021;1
12:14:14.333;54.021;1
12:14:14.356;54.021;1
12:14:14.382;54.024;1
12:14:14.404;54.021;1
12:14:14.425;54.015;1
12:14:14.449;54.015;1
12:14:14.471;54.046;1
12:14:14.494;53.959;1
12:14:14.518;53.959;1
12:14:14.543;53.969;1
12:14:14.566;53.959;1
12:14:14.586;53.959;1
12:14:14.610;53.947;1
12:14:14.633;54.027;1
12:14:14.655;54.04;1
12:14:14.680;54.009;1
12:14:14.704;54.009;1
12:14:14.724;54.009;1
12:14:14.748;54.061;1
12:14:14.770;54.006;1
12:14:14.796;53.999;1
12:14:14.816;54.009;1
12:14:14.841;54.009;1
12:14:14.865;54.021;1
12:14:14.888;54.021;1
12:14:14.909;53.999;1
12:14:14.931;54.006;1
12:14:14.957;54.018;1
12:14:14.980;54.006;1
12:14:15.003;54.006;1
12:14:15.026;54.006;1
12:14:15.046;54.064;1
12:14:15.070;53.999;1
12:14:15.094;54.021;1
12:14:15.117;54.027;1
12:14:15.141;54.027;1
12:14:15.162;54.027;1
12:14:15.186;53.993;1
12:14:15.208;54.049;1
12:14:15.232;54.021;1
12:14:15.254;54.021;1
12:14:15.278;54.009;1
12:14:15.301;54.009;1
12:14:15.325;54.009;1
12:14:15.345;53.947;1
12:14:15.369;53.95;1
12:14:15.392;54.003;1
12:14:15.414;54.003;1
12:14:15.437;53.984;1
12:14:15.461;53.984;1
12:14:15.485;53.972;1
12:14:15.507;54.027;1
12:14:15.530;54.04;1
12:14:15.553;54.04;1
12:14:15.575;54.006;1
12:14:15.600;54.021;1
12:14:15.622;54.021;1
12:14:15.644;54.024;1
12:14:15.667;54.006;1
12:14:15.690;54.006;1
12:14:15.715;54.006;1
12:14:15.738;53.999;1
12:14:15.762;54.021;1
12:14:15.784;54.021;1
12:14:15.806;54.024;1
